title,price,promo,coupon,product_url,collection_date,brand,model_name,screen_size,operating_system,memory_storage_capacity,battery_capacity,battery_cell_composition,shape
"Smart Watches for Men Women, 1.3"" Smart Watch(150+ DIY Dials), Fitness Tracker Smartwatch with Heart Rate/Blood Pressure/Sleep Monitor, Calories, Step Counter, IP68 Fitness Watch for Android iPhone",$29.59,"Wed, Feb 5",30% off coupon applied,https://www.amazon.com/Watches-Fitness-Smartwatch-Pressure-Calories/dp/B0DHVP2WC9/ref=sr_1_141?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-141,2025-01-20 17:58:50,Data not available,Data not available,1.3 Inches,Android iOS,128 MB,260 Milliamp Hours,Lithium Polymer,Round
"OKYUK 4G Smartwatch, Kids Watch for Kids with SIM Card, 47 Exciting Games, Two-Way Calling Feature, SOS Emergency Call Button Ideal for Kids Aged 3-12, Children’s Cell Phone Alternative (Black)",$76.40,"Thu, Jan 30",No coupon,https://www.amazon.com/OKYUK-Smartwatch-Emergency-Childrens-Alternative/dp/B0D769JGJW/ref=sr_1_142?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-142,2025-01-20 17:58:50,Data not available,Data not available,1.83 Inches,Android Wear 8.1,8 GB,700 Milliamp Hours,Lithium Polymer,Rectangular
"OUKITEL Smart Watch(Answer/Make Call), 1.91"" HD Smartwatches for Men Women, Fitness Tracker with Heart Rate Sleep SpO2 Monitor, IP68 Waterproof, 100+Sport Mode Fitness Watch for Android iOS",$39.99,"Thu, Jan 30",50% off coupon applied,https://www.amazon.com/OUKITEL-Smartwatches-Fitness-Tracker-Waterproof/dp/B0DRY1BFNF/ref=sr_1_143?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-143,2025-01-20 17:58:50,OUKITEL,BT103,1.91 Inches,Ubuntu Touch,Data not available,Data not available,Lithium Ion,Rectangular
"Garmin Vivoactive 4, GPS Smartwatch, Features Music, Body Energy Monitoring, Animated Workouts, Pulse Ox Sensors and More, Black",Data not available,No promotion,No coupon,https://www.amazon.com/Garmin-V%C3%ADvoactive-Smartwatch-Features-Monitoring/dp/B07W7W8WBH/ref=sr_1_144?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-144,2025-01-20 17:58:50,Garmin,Data not available,1.3 Inches,Data not available,Data not available,Data not available,Data not available,Data not available
"Accutime Marvel Spider-Man Red Educational Touchscreen Smart Watch Toy for Boys, Girls, Toddlers - Selfie Cam, Learning Games, Alarm, Calculator, Pedometer, and More (Model: SPD4588AZ)",$34.97,"Thu, Jan 30",No coupon,https://www.amazon.com/Accutime-Spider-Man-Educational-Learning-Touchscreen/dp/B07RNYC69S/ref=sr_1_145?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-145,2025-01-20 17:58:50,Accutime,SPD4588AZ,40 Millimeters,Android,Data not available,Data not available,Lithium Ion,Square
"FILIEKEU Men Smart Watch for Android iOS, Bluetooth Calls Voice Chat with Heart Rate/Sleep Monitor Fitness Tracker, 1.3"" Full Touch Screen IP67 Waterproof Stainless Steel Activity Tracker for Men",$49.99,"Thu, Jan 30",No coupon,https://www.amazon.com/FILIEKEU-Bluetooth-Waterproof-Stainless-Activity/dp/B09VGFS21M/ref=sr_1_146?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-146,2025-01-20 17:58:50,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Smartwatch for Men Women Android iOS Phones: Smart Watches Fitness Tracker with 1.43"" AMOLED Touchscreen Waterproof Blood Pressure Heart Rate Digital Automatic Step Sport Timer Alarm Pedometer Monitor",$13.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Smartwatch-Men-Women-Android-Phones/dp/B0D1FL9L5D/ref=sr_1_147?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-147,2025-01-20 17:58:50,CatShin,Data not available,1.43 Inches,Data not available,Data not available,260 Milliamp Hours,Lithium Ion,Round
"Fitbit Versa Smart Watch, Black/Black Aluminium, One Size (S & L Bands Included)",$124.95,"Thu, Jan 30",No coupon,https://www.amazon.com/Fitbit-Versa-Smart-Aluminium-Included/dp/B07B48SQGT/ref=sr_1_148?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-148,2025-01-20 17:58:50,Fitbit,Fitbit Versa,3 Inches,Android,Data not available,Data not available,Lithium Ion,Heart
"BENIO Smart Watch, Health Fitness Tracker Watch for Men Women IP68 Waterproof, Multi-Sport Mode Activity Tracker, Heart Rate/SpO2/Sleep/Stress Pedometer Step Calorie Counter for Android & iPhone",$23.09,"Tue, Feb 4",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTkwODEwMzkxOTQ5OTQ2OjE3MzczOTIzMjg6c3BfYnRmOjMwMDQ0MDQxODMwNDIwMjo6MDo6&url=%2FBENIO-Waterproof-Multi-Sport-Activity-Pedometer%2Fdp%2FB0DBHG6NSQ%2Fref%3Dsr_1_149_sspa%3Fdib%3DeyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392328%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 17:58:50,BENIO,Data not available,1.39 Inches,BENIO Fit APP,Data not available,240 Milliamp Hours,Lithium Polymer,Round
"Hwagol Smart Watch (Answer/Make Call) 1.85inch Fitness Tracker, DIY Dials/Pedometer/Calories/Multiple Sport Modes/Voice Assistant, Smart Watches for Men Women Android iOS Phones",$18.99,"Thu, Jan 30",40% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTkwODEwMzkxOTQ5OTQ2OjE3MzczOTIzMjg6c3BfYnRmOjIwMDEyNDcyNDU4MDI5ODo6MDo6&url=%2F2023-Pedometer-Calories-Multiple-Waterproof%2Fdp%2FB0BQR6RYPJ%2Fref%3Dsr_1_150_sspa%3Fdib%3DeyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392328%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 17:58:50,Data not available,Data not available,1.85 Inches,android ios,4 GB,250 Milliamp Hours,Lithium Ion,Square
"Military Smart Watch for Men(Answer/Dial Calls),100 Sports Modes, 5ATM Waterproof Fitness Watch with Heart Rate/SpO2/Blood Pressure for Android and iOS,1.39''HD DIY Screen Smartwatch Black",$55.99,"Thu, Jan 30",25% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1Mjg4Mjc3MDQyMTY2ODczOjE3MzczOTIzMzg6c3BfYXRmX25leHQ6MzAwNjA4NDQxMDM2MTAyOjowOjo&url=%2FMilitary-Waterproof-Fitness-Pressure-Smartwatch%2Fdp%2FB0BYRMQ3NJ%2Fref%3Dsr_1_145_sspa%3Fdib%3DeyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392338%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 17:59:00,SUNKTA,Data not available,1.39 Inches,Android,128 MB,400 Milliamp Hours,Lithium Polymer,Round
"Military Smart Watches for Men(Answer/Make Calls) with LED Flashlight,530mAh Large Battery,1.43’’ AMOLED Heart Rate/Sleep Monitor 5ATM Waterproof Smartwatch for Android iOS,100+Sport Modes,3 Straps",$76.99,"Thu, Jan 30",40% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1Mjg4Mjc3MDQyMTY2ODczOjE3MzczOTIzMzg6c3BfYXRmX25leHQ6MzAwNjIyMTc2MTUzMTAyOjowOjo&url=%2FMilitary-Watches-Flashlight-Waterproof-Smartwatch%2Fdp%2FB0D6Z4Q45N%2Fref%3Dsr_1_146_sspa%3Fdib%3DeyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392338%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 17:59:00,LIGE,EF5 3 Straps,1.43 Inches,Data not available,Data not available,530 Milliamp Hours,Lithium Polymer,Round
"Amazfit Cheetah Smart Watch 47mm, Dual-band GPS, AI Fitness Running Coach, Alexa-Built In, 14 Day Battery Life, Fitness Watch with 150+ Sports Modes, Heart Rate Sleep Monitoring, for Android iPhone",$124.99,"Fri, Jan 31",No coupon,https://www.amazon.com/Amazfit-Cheetah-Alexa-Built-Workouts-Marathons/dp/B0C6TD76SN/ref=sr_1_147?dib=eyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg&dib_tag=se&keywords=smart+watch&qid=1737392338&sr=8-147,2025-01-20 17:59:00,Amazfit,Amazfit Cheetah Smart Watch,1.39 Inches,Zepp OS,Data not available,Data not available,Lithium Polymer,Heart
"FILIEKEU Men Smart Watch for Android iOS, Bluetooth Calls Voice Chat with Heart Rate/Sleep Monitor Fitness Tracker, 1.3"" Full Touch Screen IP67 Waterproof Stainless Steel Activity Tracker for Men",$49.99,"Thu, Jan 30",No coupon,https://www.amazon.com/FILIEKEU-Bluetooth-Waterproof-Stainless-Activity/dp/B09VGFS21M/ref=sr_1_148?dib=eyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg&dib_tag=se&keywords=smart+watch&qid=1737392338&sr=8-148,2025-01-20 17:59:00,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"OKYUK 4G Smartwatch, Kids Watch for Kids with SIM Card, 47 Exciting Games, Two-Way Calling Feature, SOS Emergency Call Button Ideal for Kids Aged 3-12, Children’s Cell Phone Alternative (Black)",$76.40,"Thu, Jan 30",No coupon,https://www.amazon.com/OKYUK-Smartwatch-Emergency-Childrens-Alternative/dp/B0D769JGJW/ref=sr_1_149?dib=eyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg&dib_tag=se&keywords=smart+watch&qid=1737392338&sr=8-149,2025-01-20 17:59:00,Data not available,Data not available,1.83 Inches,Android Wear 8.1,8 GB,700 Milliamp Hours,Lithium Polymer,Rectangular
"Tensky Smart Watch for Men/Women Android & iOS, AI Voice, 1.99"" AMOLED Fitness Tracker with Bluetooth Call, 3ATM Waterproof Heart Rate/Sleep/SpO2 Monitor, Pedometer, 100+ Sports, 12 Days Battery Life",$67.99,"Thu, Jan 30",50% off coupon applied,https://www.amazon.com/Tensky-Android-Bluetooth-Waterproof-Pedometer/dp/B0D83Q2XCB/ref=sr_1_150?dib=eyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg&dib_tag=se&keywords=smart+watch&qid=1737392338&sr=8-150,2025-01-20 17:59:00,Data not available,Data not available,1.99,iOS & Android,512 MB,350 Milliamp Hours,Lithium Polymer,Square
"Smartwatch for Men Women Android iOS Phones: Smart Watches Fitness Tracker with 1.43"" AMOLED Touchscreen Waterproof Blood Pressure Heart Rate Digital Automatic Step Sport Timer Alarm Pedometer Monitor",$13.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Smartwatch-Men-Women-Android-Phones/dp/B0D1FL9L5D/ref=sr_1_151?dib=eyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg&dib_tag=se&keywords=smart+watch&qid=1737392338&sr=8-151,2025-01-20 17:59:00,CatShin,Data not available,1.43 Inches,Data not available,Data not available,260 Milliamp Hours,Lithium Ion,Round
"Smart Watch,1.91"" Smartwatch for Men Women (Answer/Make Call),Fitness Tracker with 116 Sport Modes,IP68 Waterproof,Heart Rate/Sleep/Monitor,Long Battery Life,for iPhone & Android & Samsung",$15.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Dainlin-Smartwatch-Fitness-Tracker-Waterproof/dp/B0D4MF2BJ1/ref=sr_1_152?dib=eyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg&dib_tag=se&keywords=smart+watch&qid=1737392338&sr=8-152,2025-01-20 17:59:00,Data not available,Data not available,1.91 Inches,Android,128 MB,270 Milliamp Hours,Lithium,Square
"Smart Watches for Men/Women for Android iPhone, 1.99"" AMOLED Screen Fitness Watch with Bluetooth Call (Make/Answer), Heart Rate/SpO2/Sleep Monitor, 3ATM Waterproof, 12 Days Battery, 105 Sport Modes",$89.96,"Thu, Jan 30",40% off coupon applied,https://www.amazon.com/Fitpolo-Watches-Display-Fitness-Bluetooth/dp/B0CVVQLPBT/ref=sr_1_153?dib=eyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg&dib_tag=se&keywords=smart+watch&qid=1737392338&sr=8-153,2025-01-20 17:59:00,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Motorola Moto 40 Smartwatch -10 Days Battery Life, Google Fit Integration, 1.5'' Crystal Clear Display, Heart Tracking, in-Depth Sleep Tracking, iOS and Android Compatible - Phantom Black",$64.98,"Thu, Jan 30",5% off coupon applied,https://www.amazon.com/Motorola-Smartwatch-Integration-Tracking-Compatible/dp/B0CRDY31JC/ref=sr_1_154?dib=eyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg&dib_tag=se&keywords=smart+watch&qid=1737392338&sr=8-154,2025-01-20 17:59:00,Motorola,Data not available,1.57 Inches,Moto Watch OS,Data not available,240 Milliamp Hours,Lithium Ion,Rectangular
"Smart Watches for Men, Bluetooth Call Military Smart Watch, Waterproof Fitness Tracker with Heart Rate/Blood Oxygen/Sleep Monitor/124 Sports Modes, Tactical Watch for Android Phones & iPhone (Black)",$39.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1Mjg4Mjc3MDQyMTY2ODczOjE3MzczOTIzMzg6c3BfbXRmOjMwMDYxODMwODc3NTYwMjo6MDo6&url=%2FWatches-Bluetooth-Military-Waterproof-Tactical%2Fdp%2FB0DF71FLHG%2Fref%3Dsr_1_155_sspa%3Fdib%3DeyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392338%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 17:59:00,Data not available,Data not available,1.52 Inches,with most iOS 9.0 and Android 6.0 and above,128 MB,410 Milliamp Hours,Lithium Polymer,Round
"Men's Smart Watch with LED Flashlight 1.43″AMOLED Smartwatch for Men Bluetooth Call for Android iOS 530 mAh Big Battery 100+ Sport Male Smart Watch Black Steel Heart Rate Health Monitor,3 Straps",$76.99,"Thu, Jan 30",40% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1Mjg4Mjc3MDQyMTY2ODczOjE3MzczOTIzMzg6c3BfbXRmOjMwMDYzNzk4NDg1NTgwMjo6MDo6&url=%2FFlashlight-1-43%25E2%2580%25B3AMOLED-Smartwatch-Bluetooth-Android%2Fdp%2FB0DLFYMB8Y%2Fref%3Dsr_1_156_sspa%3Fdib%3DeyJ2IjoiMSJ9.nd0fBIjPFTZ_-Huax7oIdZSJTgr8cqlB3zzHPqNpPDWGwdY0wIYnAPq-YTVuU-i6kn4vx3uCLz3MIVW7LSoJ-NMBhsJMoSJ4NHD8m7U81NzimmClJsYNOKSZFnn_Z7EkFLiW8Kg60y6uegYLmgyVLpaCBfj9rY0OOzqZ4kh8JKd1DW8WVyy384Pognf9_I8vyVnWCpezZ4IWFKzcpHNe0-uXdG-QRrLY9zz0kCn5vcg.Em2Xc2OOr7cJzDlOGOACtVLCwulHexkV8D1iBCQSDMg%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392338%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 17:59:00,SUNKTA,Data not available,1.43 Inches,Data not available,256 MB,530 Milliamp Hours,Lithium Polymer,Round
